species,petalWidth,petalLength,sepalWidth,sepalLength
versicolor,1.4776533854447989,4.651843759245626,2.4712022465223327,6.060861862678294
setosa,0.4050220722300637,1.7453486608828852,3.498395136971734,5.119061908489546
virginica,1.8613337442750009,6.27722841700457,2.955552722664925,6.690588566630735
setosa,0.43001314959655357,1.4172839993727133,3.41529145872299,5.070623362271254
versicolor,1.163724437901766,3.640807076282892,2.361099117695243,5.0629268671334025
versicolor,1.2239454417826183,3.5626102121527756,3.0263716789315076,6.805157535022281
versicolor,1.3011407149147889,3.982789838363174,3.104719389762254,5.605317232929808
setosa,0.33906842598583076,1.4549767432970313,3.5435752091430324,5.112944117555957
setosa,0.4053893674449096,1.391433016709406,3.1233264837183015,4.889988938136225
virginica,2.506780716756193,4.989119526897946,3.4203705317466446,6.953192377954103
versicolor,1.4242713624030714,3.674472824452034,3.066734659389132,7.136887373522501
versicolor,1.1738215325407069,4.816549733630525,2.9340646961932695,5.947384202788802
setosa,0.10885692694858487,1.7088964820534747,3.25368157067485,4.898345832189765
versicolor,1.520399915536827,3.457809694033385,2.5895998693068445,5.827075427852171
virginica,2.036895924592417,5.290310437038501,2.152256093261565,5.811220088067911
versicolor,1.468643747404608,4.683379736147223,2.914292304679059,5.9682491124562755
virginica,1.5931077380838943,5.1460164038984715,2.5908708171046753,6.685956637589621
versicolor,1.4782490002539443,2.9161834536028595,2.876884426507738,5.844374876065551
setosa,0.579010419426589,1.4249214222873219,3.573701655241404,5.618187182081507
virginica,2.4043190196017763,5.176992394060097,3.107549316354196,6.90639130407979
versicolor,1.3529698152226814,3.5336283885399973,2.804478733991851,5.045078345114012
versicolor,1.1575621319735256,4.702140775227843,2.9428449574150624,5.165097903413662
virginica,1.8204487676186831,5.891001712597275,2.8890525088045984,5.824526110681592
versicolor,1.4189762862062065,4.6061062792598975,3.147470337028306,5.314604480418046
virginica,1.826890286622037,4.922763307104858,2.7838437473693394,6.933621962054593
virginica,1.8825550402636546,4.964609965224032,2.812198991689463,6.27102104252689
versicolor,1.1703422583073229,4.103569641837469,2.869494731181894,5.160359179460018
virginica,2.2397333863306894,6.802476389518493,2.252720356379969,6.899673132189411
virginica,1.884107079133,5.031077649602459,3.103477555413605,5.970838955510116
versicolor,1.4051178247109368,3.6101722109676895,3.004769186847562,6.141757079198098
versicolor,1.178648286162027,4.193738276402289,2.578682683816128,6.024133467877191
versicolor,1.425280357844051,4.470119387956733,2.874056164887816,6.170470647250896
setosa,0.347389224633743,1.5316482373545597,3.631741438796613,4.901701242602495
versicolor,1.1313841044582744,4.306407622320317,2.6370376425866633,6.275669820079069
versicolor,1.526498420189583,4.190802547793229,2.6217467736691678,6.836425865293287
virginica,1.8334967271659401,5.156707127245829,3.725441453065773,6.798729945818092
setosa,0.16113319688647218,1.6101203780683564,3.6367106864863175,5.029129205790811
virginica,2.0837714906101175,5.120269788334621,2.762806401191611,7.377627612484579
setosa,0.2267842646825082,1.5239206914646428,2.750911612320621,5.121363662794783
versicolor,1.604238487917756,4.967960173774992,3.2102461648469856,6.414469442554835
versicolor,1.0800428970638127,4.678604984462733,3.2239365020482973,6.766933351122629
setosa,0.5965670701853284,1.4957551912095806,4.035748455251166,4.846529229453411
versicolor,1.6369444277722587,4.422924153735557,2.639858090928291,5.040363714900288
setosa,0.44902262782412095,1.5277639475701146,3.2990932428677766,5.515035214013167
versicolor,1.431891050452755,4.676711280263539,2.6738267935507354,6.0653485577106725
virginica,2.013101970582772,6.4165704796009795,2.8232983917478243,7.559369718047407
versicolor,1.4462268997904033,4.341472074290044,2.812110714721349,6.2309019351803006
setosa,0.25660110806253145,1.6527846991881932,3.2556276947095526,5.299776185553721
virginica,1.7424493282615625,4.693957639736631,2.8371045271344175,7.419625969485331
versicolor,1.2097534307816544,3.921201011991826,2.843052432073019,5.8513504380987955
virginica,2.146292208923116,4.882866425894905,3.495660806762222,6.049688482696526
virginica,2.180295802578663,5.582270867704581,2.5032271113856948,6.11487774625618
versicolor,1.3760487950755214,4.568237036723968,2.9567816357593184,6.710858747733403
virginica,2.44313182126926,5.537786536068432,3.0729996033323106,6.596484890600026
versicolor,1.4930425299713845,4.341355699806066,3.085311405136167,5.793596321051702
setosa,0.47834673290461716,1.714621173423355,3.401573152621989,4.82353482675919
virginica,2.1483730993662737,5.438353217602868,3.1038893278953017,6.087046579050146
setosa,0.11924711586956618,1.6785827111774712,3.757648848087939,5.315563495061743
versicolor,1.4382669075286822,4.133629722656613,2.175119246429818,5.812114072944624
versicolor,1.4019010017356777,4.720124182225864,3.01112308096682,5.888524980098522
setosa,0.2751076191689542,1.6787590869497038,3.080593832590303,5.512575424714225
setosa,0.25732321431210226,1.6385662364833031,3.1465620112504276,5.170075172165098
setosa,0.5663725922201018,1.4405575743705774,3.2629066577076102,5.131971700325374
versicolor,1.5014775960678115,4.457651941999519,2.886059133309324,5.039790284956703
virginica,1.7515418390008426,5.332827381846159,2.660895966314432,6.477460627609126
setosa,0.26980494683229583,1.6541376265479188,3.537505153862753,4.871206700553175
virginica,1.6028867218245244,6.192347065301689,2.6677325643135092,7.332791869405158
setosa,0.416247250399841,1.1614354307814132,3.2966434435581498,5.86838372957735
virginica,2.243034233252345,5.2381331953989365,3.2364104421238693,6.985136033460332
virginica,1.5399019796938624,5.245485972783627,3.141370033686515,5.756321687462121
virginica,2.3155645321818206,5.925806627696342,3.4882066118879185,5.871143292928787
virginica,2.3792785571889823,4.638238634130261,2.517024598027421,7.780732554021922
versicolor,1.3297509098664528,3.359828018398339,3.1229661551376386,5.652895850202919
virginica,2.5127015524074876,5.66866001912843,3.301226445170901,6.556739559075163
setosa,0.38951943042536075,1.283685044170391,3.7047250919162984,4.746538880209372
setosa,0.5646591913874426,1.486639366703733,3.803486200383901,4.728322869848521
versicolor,1.862424416748468,3.6643848028088217,3.0298112738104255,5.427572606919719
versicolor,1.2152780684230218,4.873777164401025,2.145890569372647,7.020468065751438
setosa,0.4441030452824537,1.4916332969562958,3.3731954512568265,4.888702765310449
setosa,0.3641099366319783,1.1250563313956983,3.1232442505639426,5.366304074251352
setosa,0.4342780678850089,1.3826475174697679,3.3614293199245786,4.772383674323917
setosa,0.19188290597366145,1.5976269041989983,3.1475041632733074,4.695092438168075
versicolor,1.1692040203340166,4.626433702462027,2.8436084710444645,5.34683698027001
versicolor,1.1974152038855603,3.990969151972911,2.2686566653125104,6.359678532928412
setosa,0.20576113240833313,1.2991004932079684,3.6784646040011175,5.457654055416045
virginica,1.9352245824373489,5.113185734231196,2.8161618885414756,6.921374642654481
versicolor,1.4785642628515407,4.209608345065069,3.168822213801114,5.420718190896623
setosa,0.39381529825710704,1.1304844095925812,3.3337605925268825,5.175170941922728
setosa,0.3221810889979433,1.2626390108464456,3.249445178996364,5.294378111087754
versicolor,1.8107988555810657,4.31728327364309,2.9116221627439893,6.71056036525679
setosa,0.18712313738524342,1.2989830321608693,3.572719117515117,4.788363874906851
virginica,1.8374237656384391,6.454174860397267,3.1266280086543117,6.276543045578531
virginica,2.340721102389205,4.894844167549648,2.81683858192654,6.417178700291991
setosa,0.14992297564198673,1.546110853792551,3.666735884540511,5.239961537119862
versicolor,1.472788271273438,3.171739368621383,2.906820104224791,5.89523261909932
setosa,0.2722131397974742,1.7736825532567648,3.955680478080957,5.195850063346019
setosa,0.263947719515671,1.1791863750693121,3.4333049218209553,5.028130516591936
virginica,1.9218031494578902,5.512535391939792,3.3412355648585694,6.6362668381107905
versicolor,1.468327859508639,4.743109708734991,2.694552103866216,4.936531139311852
versicolor,1.79882336568768,4.591880731454127,1.8954534530755205,6.91860436762227
versicolor,0.9377621622874814,4.663460589076212,2.836338706525236,6.179030148976521
versicolor,1.402507598823365,4.641054453588377,2.3585143110186797,5.771739177186334
setosa,0.4246182269414126,1.5371224866372586,3.7521232529315256,4.585874886797742
setosa,0.37260949711015556,1.2261006253909774,3.886804107314859,5.131791244716054
setosa,0.36522441403421324,1.6133508242408912,4.165074649951514,4.914120618281528
versicolor,0.9618474084009134,2.7450843749326217,2.258257832288151,6.763626582665315
setosa,0.4664001547448394,1.2327483950239442,3.308778165352777,5.267696556152108
versicolor,1.4473030469991366,4.6376646896375,3.192406903862736,5.877884967469111
setosa,0.5605277399031795,1.480357717490326,3.217567759624469,4.757806543239633
virginica,1.8959636882257813,5.733821938326297,3.1717084922615246,6.166977061313922
virginica,2.2930073985384993,5.2019825106693975,2.663886791615457,6.4268592917245275
virginica,2.490628067203718,6.525177003877884,2.474793520547084,6.906639723862346
versicolor,1.310678041908863,4.117421136376375,2.7807493320324608,6.112735580705497
virginica,1.5305396035562397,5.360239965811986,3.355081412822186,6.4435478344358845
setosa,0.3787789964723075,1.4297404293279343,3.8478140213731926,4.723152359567902
virginica,2.1251177970032806,5.5729811236394085,2.7414052330425402,6.14792367121062
virginica,2.0454565892854317,7.177280245979377,2.939953049711636,6.52720628980852
virginica,2.1452943467508643,5.6960065238500075,2.749770829959458,6.002348035446355
versicolor,1.443078175585792,4.819808370985779,2.5781606279067195,5.85131735861723
virginica,1.7995499898967342,4.920101676706411,2.8826226335232077,8.723672120878676
virginica,2.0021464196317504,5.719958140753846,2.7732243852674636,6.648710986994917
virginica,1.9741450221547563,6.166896246810384,2.885596040961562,6.075630544790185
setosa,0.4679899857373673,1.243823057674733,3.164730273536261,5.569680482570344
virginica,2.4532687583056116,5.224616353803192,3.325932440251674,6.680523503751383
versicolor,1.2993223328356542,4.181553059939235,2.405637235854541,6.5299500619217214
setosa,0.34086969650387156,1.518914032451486,3.854554428329145,5.195215987247337
virginica,2.2129297491621402,5.644415535200024,2.5000032243397343,7.166583387216878
versicolor,1.4231908923406336,3.605663495158719,2.593345687034746,6.349301144064605
setosa,0.21609516725970382,1.776738517533536,3.359902265633732,4.314039303767838
setosa,0.4761468368381315,1.5959626033072238,3.406821918889719,5.7699801907590444
virginica,1.8645088155439709,5.183092140125402,3.4399233818926516,6.751773657129789
versicolor,1.2198126814226269,3.760338500963055,2.950772938302645,5.823353658697687
versicolor,1.170917206647802,4.383153702019635,3.01421002766034,6.142997141345446
setosa,0.4021584132763031,1.3247393131040441,3.3891979758943442,4.790443871994314
virginica,2.2629685363139487,6.084546818808677,2.9481155700952377,7.001242088318465
setosa,0.4910111270386702,1.3580694721268216,3.43752189961036,5.477285725036372
setosa,0.1519699102026937,1.624224420199857,3.6633972778029147,4.8877396468107595
setosa,0.34516914547393984,1.529057169598337,2.8378800557260995,5.577342219313213
virginica,1.8489702109781065,5.387326819859202,3.3658263043405126,5.791148266248273
versicolor,1.4629540620416615,4.429250506824305,2.6908963242937114,5.8081127277635805
versicolor,1.2647369743936925,4.110944755636439,2.550050597253002,6.0776593978120745
setosa,0.20254822520755225,1.7655302232000345,3.3995411528546704,4.946989315956822
versicolor,1.3006135152544143,4.377178589107629,2.8171111739194745,6.305311355510767
versicolor,1.2270839940535614,4.838933223193878,3.1350149009300523,6.284950927601362
versicolor,1.4497716559328677,4.212227527210576,2.9462051095947706,5.946980797251792
virginica,2.088395279982871,5.544138970371328,2.895342699636079,6.142984340829004
setosa,0.17849186254236668,1.458295340474757,3.462247686835873,4.861677740938539
virginica,1.9057953362743412,5.896648794055982,2.9850812614403424,6.463555229899523
versicolor,1.5392254920149524,4.1463079964571605,2.469869202086,6.1172972764937805
virginica,1.7097554229286338,4.956029326196752,3.2532508061871663,5.980360617783006
versicolor,1.3047195421632374,4.670262404741994,2.793486527053232,6.191689412654775
virginica,2.1703610411658563,5.540140437929244,2.5282520126390513,7.162899475964098
versicolor,1.2244726061048523,3.7086234639140807,1.9806882941967543,5.215770725809139
setosa,0.4724060340609443,1.2725759170943882,3.4110356073571317,4.734135117838488
versicolor,1.2348044006037981,3.897011774171686,2.413772311715755,6.131432160109286
virginica,1.8808203899519391,5.720596201542089,2.7621440833548054,6.624122525092993
setosa,0.11554281588266949,1.3882511203939711,3.5518190938615533,5.11030814118608
virginica,1.8258459834441405,5.543117064968899,3.213605423851257,6.863186634791415
setosa,0.20865375581530918,1.4567075044312947,3.6302002539754277,5.722572257056343
setosa,0.31307307203987256,1.50347071753145,3.9093169866995794,4.67318263442346
setosa,0.3213510662292741,1.4522199502644488,3.6069084506747053,5.080686605505646
setosa,0.288227050388034,1.4031502896438335,3.5366144249440836,4.697250461257703
versicolor,1.373303761537108,4.188334391442746,1.9559246631224383,5.020591159340976
virginica,2.0587523476895937,5.329438409508844,2.813594844334281,6.820165651494005
setosa,0.18820486643657133,1.5981196790195575,3.267466619761212,4.632276521221899
setosa,0.11300475486695791,1.6560389591049294,3.0873733214983616,4.948653210315403
versicolor,1.0539906547498261,3.8473425542819815,2.8853224760419796,5.586012485882928
versicolor,1.559970776248755,4.4710964301905305,2.8702401208822224,6.3469962876038295
versicolor,1.5098837383427495,3.797568197143939,2.8499406463782497,5.827045529418917
versicolor,1.2771946417261566,4.072570846333669,2.439715086039472,5.847910715592412
virginica,1.906388638554299,7.103770924745277,2.6283213441473348,7.174845111818536
versicolor,1.3107860582173014,4.561053278279994,2.265303700956627,5.98777203933595
setosa,0.12478715494079909,1.7480273193625022,3.122357235829245,5.199794392620411
setosa,0.28343658586615794,1.4954902567396893,3.242301642729597,5.456326145329114
virginica,2.510518717252192,5.333410118929577,2.6841987015630986,6.199623312263215
virginica,2.3187118547128582,4.549350467315113,3.5655817782783146,6.260369222941851
virginica,1.9660604695944714,6.274103184644916,2.6095826729201104,5.82250679315937
virginica,1.866296212665917,5.0589772219533415,2.827014064505183,6.807813870788916
setosa,0.2880251055483112,1.5252842397774358,3.9307325160435234,5.2433684613463765
virginica,2.235105200463776,6.30793836562947,2.7695586044928135,7.232114217759779
setosa,0.261019460032485,1.6005724897575302,4.144464991265696,5.063216761112399
virginica,2.5331887515889457,5.7597325981926355,3.1716419104512297,6.099173478106604
virginica,2.0118333495621865,6.891237308058056,3.795687439101077,6.926907034486655
versicolor,1.3272808799642781,4.1242157456804005,2.8724300728118877,5.562320882551718
virginica,1.8809056419291066,5.379537343457969,3.127482143774473,6.443977889155983
versicolor,1.0290030737696063,4.725291387301096,2.5488641786506805,5.507262991316847
virginica,2.179010813487854,4.622490336578403,3.1488925907109047,6.391217735193084
virginica,1.68354142319889,6.451236711900172,2.283735899803961,6.846194463585913
versicolor,1.379595792969109,3.8585335572858335,3.0119629443166183,6.202827825363119
virginica,1.9536945706954265,5.091216911233293,2.808314073218185,6.697604468509992
virginica,1.9430118420983957,5.293199268132523,3.0630106903605787,6.342259437773352
versicolor,1.2989314266518683,4.356503711428111,3.1079575120889125,5.029033570416529
setosa,0.23561511116292969,1.264560184325863,3.0753576814020036,5.420588688681413
versicolor,1.5632671367129636,4.550215221208154,2.345787425107069,6.2783248306287796
virginica,2.4763337991875796,6.706771189034594,2.463200262388966,5.750007701420655
virginica,2.0279835304254243,5.972324732069343,3.2031037715132316,5.909756627981347
versicolor,1.4803517413459626,4.394540326777995,3.054956083667288,5.466526279131524
setosa,0.20009694975574124,1.4936775327298473,3.6767289021454914,4.956194156468288
setosa,0.4957201168947565,1.4927068091121094,4.092549532170807,4.939572511582895
setosa,0.46011118723284394,1.4974310361668888,3.501163349581841,4.984730268008958
versicolor,1.0665189857918593,5.114284361428812,2.655917231441234,5.904970626826126
setosa,0.20468582741206806,1.6816502632495158,3.2115985223475576,4.7969389378611815
setosa,0.29532273515243135,1.9379933149383106,3.218919228594377,4.423038930706747
versicolor,1.5246997245490952,3.665652819777921,2.5775758145715937,6.127757629673012
virginica,1.8917963341697757,4.819995163754019,3.612590828915077,6.300820490279749
setosa,0.35336080264553604,1.4213119146605875,3.4826588770353197,5.115837682962023
virginica,2.2477907026168396,4.8878257584771685,2.870272789925537,6.598375267571708
setosa,0.5601619225810156,1.5698429882505636,3.411071193646798,4.394752606139187
virginica,1.2938659374683104,5.348933450787904,2.9357591570355015,6.0065287031914
versicolor,1.0826182226722103,4.672347693172576,2.966649643444888,5.541689977603976
virginica,1.9850156312156582,6.739812977130436,3.0775479535854893,5.6259133811177815
setosa,0.1594653381870866,1.3961484981787873,3.875344215997199,4.845275416570927
versicolor,1.540304168741565,4.057704627009889,2.7534919032180785,6.038026930287775
setosa,0.3641457091036323,1.7361223489387427,3.2713496844881327,4.591239508996103
setosa,0.4253853463166519,1.4548050364329361,3.2179565756243242,4.928130315858553
virginica,1.9670102869047597,4.984108128974235,3.120769833943718,7.239284694024086
setosa,0.23861303798387937,1.705066151384611,3.590833634122273,5.163222531277928
versicolor,1.3794160610144206,4.052439372389742,2.4198763548551394,5.294193683385891
versicolor,1.3326775610327812,4.138790269109757,2.7354196628576615,5.791813906684092
virginica,1.8304225424953957,4.697856716756139,3.0627464639227377,7.654678605104321
setosa,0.5940746435477486,1.4927942913215428,4.384156792599381,5.425624332395908
versicolor,0.9571982910017507,4.517542616519883,2.7701652900726366,4.845247530556117
virginica,2.2895996279099835,5.077953594365363,3.055659293957801,6.210726947106108
setosa,0.2734495357876978,1.512368959827401,4.090052916654081,5.100499235437741
setosa,0.5365419911424845,1.3299679261435804,3.662900021153682,5.77068315010955
versicolor,1.3095174375764342,4.5099130449508795,2.8381654967413237,5.741148071439174
setosa,0.5214616068431515,1.664378117804997,3.775184729437985,5.165495223853871
versicolor,1.465034477157169,3.7354354065299997,2.136038088580574,6.116570473886594
virginica,2.141383759852557,6.003880839872226,2.922976711148317,6.938890262812068
versicolor,1.1866079593346859,4.326381876269392,3.2600251656923067,6.102339050503295
versicolor,1.3910687716158685,4.468985855051663,2.62139628481186,5.732322257802715
setosa,0.403584311583127,1.6622945536737834,3.1902333057408363,4.789533006753034
virginica,1.9877833730249295,5.123013496820444,2.7539788312882543,6.502048092131258
versicolor,1.1852628667872338,5.112255052827404,2.767382633336638,7.639594470076925
versicolor,1.1986835651149723,4.519726232103461,2.133748113636092,6.5140516930411065
virginica,2.1613699806426867,5.492768173511841,3.357908192530822,6.415842974654453
versicolor,1.579708478046339,4.432954625614357,2.4517261397915373,7.426586339179267
versicolor,1.623655739675058,4.678464281509845,2.487715671593365,5.470699140916013
setosa,0.4885004335079164,1.7113043303920428,2.789753250415366,5.596977402793055
virginica,1.7559594650056845,5.418294613001117,2.8623021799442987,6.221908056579606
versicolor,1.5206692915661795,4.340435097674147,3.0860232809614825,5.888865589585602
setosa,0.3510483418911191,1.4588903151447585,3.9734358331911857,6.051964101471393
versicolor,1.2378708078770286,4.2602376323186455,2.2811979304467074,6.110726751553115
setosa,0.4243174354610454,1.3143485755071587,4.145607364475204,5.468838035244422
versicolor,1.208418264763044,4.5009492010563745,3.2030615245642116,6.2881091018195345
virginica,2.2751027280079716,5.267198871231169,3.075227989520822,6.366352221826423
versicolor,1.3191901753199016,4.859443109594527,2.5525079822754333,6.317056025869752
versicolor,1.6289968602581042,4.98067236773159,2.6426667862356608,5.656678560662844
virginica,2.319707726423667,5.012304933906039,3.1589530666185257,6.86942682261194
versicolor,1.416347094267483,4.676896136716966,2.906408225097209,6.193652072140405
virginica,2.0668288741802945,6.553799743602136,3.437231442222096,7.6263031689417655
virginica,1.7417737308380676,5.343606936700909,3.0779930397756172,6.585712463344185
virginica,1.9963258084620392,5.182897236458367,2.8859366803758073,7.042208296885699
setosa,0.4480985889782708,1.3724980075062136,3.580334154279303,5.264608060164076
setosa,0.532131855582484,1.469082970264929,3.081695704476193,5.156507842592597
setosa,0.5239142344662308,1.6730337905159534,3.5836065511514406,5.117099581756787
versicolor,1.4700382782800903,4.79099474124257,2.491492548859971,6.015395326976983
setosa,0.43019907783266764,1.6127364214892195,2.714278854303412,5.588975073644965
setosa,0.2823856389574756,1.1121869909632616,3.1296955803497433,5.018380164344116
versicolor,1.4121843418153115,4.2869938664445915,2.7088889338685993,6.832198111282307
virginica,1.6699658402046866,5.405252366294409,3.2492458569682534,6.6181607094556
setosa,0.5649207106927598,1.2806237018338775,3.3207651207184874,4.701612159313163
versicolor,1.3936040433707981,4.718411809308682,2.2021895011616217,5.566156800465579
versicolor,0.9754754913621518,4.266359373637197,2.972773316683659,5.477219346713119
virginica,1.968147245134844,4.871677252398068,3.34626266989933,6.1935882989945945
versicolor,1.388352425155657,4.212414076380626,2.7477571808159995,5.628291462173451
versicolor,1.4305642783736432,4.4901629440988415,2.607778967297607,6.407704268432792
versicolor,1.2664069183690718,4.7680192767115095,2.8780143929306825,5.362987184959418
virginica,2.1479535551424744,5.288692668544405,3.161985631333633,6.7253461572210185
versicolor,1.23656700620994,4.546912099784781,3.095237876434158,6.573813715923117
virginica,1.8434876756228942,5.807814589276803,2.935571630945394,8.13315754309183
virginica,2.025625854578225,5.344713471836123,3.228062490378976,6.552261636004568
virginica,2.41806318297487,6.037007336266278,3.500888294616835,6.048031074360495
setosa,0.133446793221394,1.4553830611210192,3.8876561758019044,5.1433848185094755
virginica,2.046829120852256,4.928581879541344,2.918250047351948,5.615354413234151
virginica,1.8566877653772114,6.107396596285828,3.088767832625448,6.56483381729762
setosa,0.25227083198065847,1.4421828589274708,3.67286552637686,5.10394951291976
virginica,2.013248305148994,5.9467181773069555,2.864918379678656,6.846175978329052
virginica,2.0322959149778317,5.237161542914578,3.5718485016696806,6.337539457645574
virginica,1.840806591277632,5.570485203046989,3.3805202518974493,6.5157750929294345
virginica,1.8972918406180286,5.220200048960058,2.7114996238870632,5.799823819783194
setosa,0.3890612008425185,1.4344838464065917,4.386315464213993,4.710676049623822
setosa,0.46338325515352696,1.3666611243137674,3.528533156321025,5.453261927197935
versicolor,1.420539333699792,4.827650786083584,2.706452059797206,5.698305224280107
virginica,2.1444960730682583,4.889054662915985,3.1492612688757897,6.601575300065667
setosa,0.273691413382924,1.035002312122689,3.298522479809396,4.650375172014344
virginica,2.678813303502734,5.815430735969768,2.705666359706397,6.065807013630991
virginica,1.7298846036355107,5.444290747607757,2.2414843885558784,6.941718247719992
setosa,0.2832383935576095,1.4284092392213243,3.518191838896847,5.058975129852134
versicolor,1.3549311571111822,4.868778729027042,3.1018809568700263,5.492482975560531
virginica,2.472916247999362,5.000639981766979,3.18326868375961,6.453587869314209
virginica,2.373549857184871,4.955201691302372,3.0028288921544566,6.467325801030034
virginica,1.715549399815652,5.834824393879961,2.5369345749771295,6.491599614809301
setosa,0.5802352350656282,1.3927085857998858,3.681761897149471,4.2310102115128325
versicolor,1.3490167374464368,4.896046638627125,2.429988408989393,5.167008504605668
setosa,0.4530957930706643,1.3417394817307922,2.7889360974897386,5.465858168102597
setosa,0.5279089537471835,1.1875331173037647,3.684912124955712,4.708201922031828
setosa,0.40853818004507936,1.5453083684117574,3.042981587430006,4.472510195333901
setosa,0.12237091434593009,1.4604873038677026,3.396955032074242,4.806231261342784
versicolor,1.3441123436832718,3.8257991092514114,2.8340917604732123,6.478731797153061
versicolor,1.4802748747841763,4.582582238449152,2.4054869543504127,6.218216919155607
versicolor,1.2855028035186666,4.758495815369816,2.9402001384662477,6.08820132878991
versicolor,1.3494797868077228,4.366075701538495,2.635631158785759,6.648980140289054
virginica,2.2056677559249147,5.0327091232958905,2.879110078857117,6.180334050567582
virginica,2.009001879826716,4.958950485363073,3.20710828843252,7.202311237164018
versicolor,1.1376574083572701,4.184468196231977,2.8605284030733458,5.433552524050221
virginica,2.030659154450098,5.230331317599802,2.8491056795627148,6.7788578626858005
setosa,0.42935512651315144,1.5847299520592362,3.4167205787434085,4.909147568697978
virginica,1.5153731641620496,5.62191518705823,3.0890437881138215,6.5556218775784565
versicolor,1.2682096833089795,4.313115978962168,2.5421787120117716,6.3165936381848535
versicolor,1.2042382977461064,4.734812998438432,2.6435850539905266,4.699355740287127
virginica,1.3983999062176125,6.791943992509488,3.376049103989061,7.55230641088964
versicolor,1.1439120341938112,4.723855384921912,3.2308172934291086,6.3106993210776
virginica,2.049308518644038,5.734913396742911,2.9917818864298824,6.18770869031855
versicolor,1.3089356442802382,4.582784758692548,2.35024481434165,5.735638570514782
versicolor,1.0949593113836305,3.998578162657366,2.609363343130861,6.448321593781624
virginica,2.201575164223163,5.0985028976853926,2.528102262477113,6.499235239715672
virginica,1.9717508194320352,6.005185109053274,3.0770260455996237,6.401721874017669
setosa,0.4672019616604418,1.632163330557324,3.0703262708441486,4.574338871230488
versicolor,1.5135802620347079,4.307193523873255,3.0236134906285983,6.2898759090607035
versicolor,1.2520936577238462,4.9135104454257785,2.593421523904587,5.539487679273766
virginica,2.0675623558751814,5.67925016108853,3.074309994416402,8.119127756427872
virginica,1.3442008892452622,5.212626083848852,3.1780627640737524,6.19211311590777
virginica,2.492515596586488,5.235115771056219,2.476214976589485,6.195665650525724
setosa,0.5024929854612851,1.5146886040358147,4.075570501544817,4.734382396473107
virginica,2.039061381427877,5.808336201066638,3.3629733702550264,6.061576817184871
virginica,1.9433125858355478,5.804417765757055,2.9731096509447834,6.1635835674640465
virginica,2.3167401444444007,5.460745371011198,2.4705194060520608,6.657962318227103
versicolor,1.4559289882863218,4.645960470669278,2.8218512151251627,6.727679916884049
versicolor,1.068120906324603,4.4360437209639185,2.698896025911736,5.7734375114887655
virginica,2.1885727066096408,5.231677764835926,2.551794706785244,6.282989399163283
versicolor,1.3168928708793775,4.600631226274061,2.213010866579964,6.438691485594254
versicolor,1.481778359706666,4.256214984239508,2.9178523522966806,5.3495732271099055
setosa,0.5800811825662555,1.6954197957987498,3.6792613387375184,5.344607380909994
versicolor,1.3313264435875987,4.404038651320986,2.8574961127577794,6.566629273588123
versicolor,1.3978229815797947,3.865332461653572,2.8952658897468697,5.267820516490024
versicolor,1.3290777554932545,4.793720866706429,2.5832860995277094,5.916992886587767
virginica,2.1139473435851137,4.711987319072412,2.4673889659978894,6.1934763120281335
setosa,0.2681099444627689,1.343143231829135,4.095576940683404,5.227101637120555
virginica,1.7507655113308083,6.556843341830923,2.5941089655380964,6.073664746620027
virginica,2.398730823575571,4.5763533117494495,3.109150277539534,6.7818970304863715
virginica,2.2492037644803604,6.1047312848486275,2.8058431423340178,6.760064225287016
virginica,1.7910524396067293,5.399363971903378,2.9868906816319014,6.954374835765428
setosa,0.34129566170022096,1.72730288312711,3.6594681673856257,4.8976362170395475
versicolor,1.1161766258698802,4.544631697338978,3.19326223049635,5.760018960235086
virginica,1.7749855715572833,5.396401073495472,2.9517058377305903,6.347369057698417
virginica,2.0841786176714967,6.306444542093369,2.7844903802716723,6.136510884548338
versicolor,1.3166239508031612,4.772729848737356,2.8771298229087767,6.9787054592986175
versicolor,0.883675095478931,4.069313356542855,2.2797644332887357,5.239406779573591
versicolor,1.3870651830189125,4.086040187560945,2.408477945512999,5.899353084006838
setosa,0.40460539004228,1.2594179298620394,3.2587548666421746,4.96455924697711
setosa,0.346652953020552,1.4442367995637255,3.5502368812913367,4.573830322158728
setosa,0.34646364165365806,1.5020153056676557,3.5734288228671147,5.048032912345501
versicolor,1.5252819239736184,4.10265135453838,2.515043434841372,5.092885557558008
setosa,0.1865202129191285,1.3037603050789732,3.7726988405954742,4.838162285637456
virginica,2.0932616753015676,5.003866980740668,3.175338865125752,7.009310919464287
virginica,1.6461996036885784,6.111223506646176,2.6695043565470566,6.51868096302241
versicolor,1.2142682724187266,3.812633385561048,2.9105978056683637,7.149510053783575
virginica,1.9969214947087277,6.072679436111486,3.1306665665549627,7.2184144706475575
setosa,0.5185034103765361,1.7462809323372195,3.0762279458381308,4.796018280072887
virginica,2.2381297275623773,5.258786403698941,2.9686287717881283,6.1429526139007855
setosa,0.35498893269185083,1.635709154716551,3.7309591108955473,5.163412866758129
virginica,1.9414134272655037,5.240816084506408,2.826778471874139,7.508281754333911
virginica,2.193238335143879,5.338981641934803,3.048019777518094,6.591405747573351
setosa,0.31156184635303863,1.372259184675868,3.0386362689223674,5.61420131326786
virginica,2.1326416336540444,5.304097436340914,2.700028008549797,6.505746905669779
