hours.per.week,income,race,sex,marital.status,relationship,education,age,education.num
62.78383990320135,>50K,White,Male,Married-civ-spouse,Husband,Some-college,51.10300969136762,10.0
35.922059882594084,<=50K,Black,Female,Married-civ-spouse,Husband,Some-college,84.01631334892191,10.0
64.77193898048125,<=50K,White,Male,Never-married,Own-child,HS-grad,76.01484571759902,9.0
42.493857294425226,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,45.52309798849984,10.0
28.578161133587813,<=50K,White,Female,Divorced,Not-in-family,Assoc-acdm,57.101034822616136,12.0
33.014411416324535,>50K,White,Male,Never-married,Not-in-family,Prof-school,38.59320503250606,15.0
38.17565183065927,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,48.45796929270803,13.0
24.90449240060311,<=50K,Black,Male,Divorced,Own-child,HS-grad,69.87952976716014,9.0
23.312853289943497,<=50K,White,Female,Divorced,Unmarried,10th,37.039597168034334,6.0
34.50539136369859,>50K,White,Male,Married-civ-spouse,Husband,Doctorate,40.7969914024107,16.0
45.315395430667934,<=50K,White,Male,Never-married,Own-child,9th,73.07278784051385,5.0
36.94330275623971,<=50K,White,Male,Divorced,Unmarried,9th,48.52474030092708,5.0
43.25535751272658,<=50K,Asian-Pac-Islander,Male,Never-married,Own-child,HS-grad,51.07809529451744,9.0
30.96328427994856,<=50K,White,Male,Divorced,Unmarried,Some-college,61.66995876512954,10.0
32.0234409604501,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,87.75040777135838,9.0
39.010171895022346,>50K,White,Male,Married-civ-spouse,Husband,Some-college,61.488213270189334,10.0
42.9157893993026,>50K,White,Male,Married-civ-spouse,Husband,Prof-school,31.75527689387802,15.0
27.388619843511712,<=50K,White,Male,Divorced,Unmarried,Preschool,58.98634974943873,1.0
49.75876196331486,>50K,White,Male,Married-civ-spouse,Husband,Prof-school,50.334304516925535,15.0
58.25966705043689,<=50K,Asian-Pac-Islander,Male,Never-married,Own-child,Some-college,21.853973959687252,10.0
53.14670831965721,<=50K,White,Male,Never-married,Own-child,HS-grad,28.587501277168478,9.0
58.745162771746905,<=50K,White,Male,Married-civ-spouse,Husband,12th,20.67004733005755,8.0
52.99278456318214,<=50K,White,Male,Never-married,Own-child,Some-college,21.271981511449304,10.0
45.3551256251803,<=50K,Black,Male,Never-married,Other-relative,HS-grad,33.2441848592088,9.0
55.48469991221243,<=50K,White,Female,Married-civ-spouse,Wife,Some-college,84.43493808903997,10.0
50.54967020725339,<=50K,White,Male,Married-civ-spouse,Wife,Some-college,78.01193011428731,10.0
43.69397255585134,<=50K,White,Male,Divorced,Unmarried,HS-grad,80.68802482274894,9.0
58.49294234102167,<=50K,White,Male,Married-civ-spouse,Husband,Bachelors,44.09374882871877,13.0
45.020720370281325,<=50K,White,Male,Never-married,Unmarried,Some-college,62.778714618705024,10.0
41.8436516253607,<=50K,White,Female,Never-married,Not-in-family,HS-grad,25.720151102600905,9.0
26.256242088005934,<=50K,White,Male,Never-married,Not-in-family,HS-grad,66.30855673391613,9.0
19.694493771527352,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,52.487192897523116,13.0
24.647528762630586,<=50K,White,Female,Never-married,Own-child,Bachelors,58.56788072552083,13.0
50.52644526897307,>50K,Black,Male,Married-civ-spouse,Husband,Some-college,45.936707845155055,10.0
32.07842953139704,<=50K,White,Male,Married-civ-spouse,Husband,Prof-school,82.654848970416,15.0
26.73035106560019,<=50K,White,Male,Never-married,Own-child,11th,59.32117468852284,7.0
43.35540941355956,<=50K,White,Male,Married-civ-spouse,Husband,Some-college,27.3215991200657,10.0
42.63695318288964,<=50K,White,Female,Never-married,Not-in-family,Some-college,69.05746225413894,10.0
15.48537967832836,<=50K,White,Female,Divorced,Unmarried,Some-college,45.87167357122888,10.0
43.44210322760358,>50K,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,Bachelors,42.49225962317222,13.0
44.04506318527575,>50K,White,Male,Divorced,Unmarried,Masters,52.58100557594304,14.0
64.4021327092741,<=50K,Black,Male,Married-civ-spouse,Husband,HS-grad,27.476192022763932,9.0
39.18424283491084,>50K,White,Male,Married-civ-spouse,Wife,Assoc-acdm,76.19984874100905,12.0
52.075106048382715,<=50K,Asian-Pac-Islander,Female,Never-married,Own-child,Some-college,49.90125675166695,10.0
71.69559838191817,>50K,White,Female,Married-civ-spouse,Husband,Some-college,82.98452228831874,10.0
53.959887838653934,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,79.5408762033725,13.0
54.82705686444991,<=50K,White,Female,Widowed,Not-in-family,Some-college,19.63189284959865,10.0
53.61054132116674,>50K,White,Male,Never-married,Not-in-family,Prof-school,79.98989133351142,15.0
51.1808284147521,>50K,White,Male,Married-civ-spouse,Wife,Some-college,56.2736179096419,10.0
33.25378501544342,<=50K,White,Male,Married-civ-spouse,Husband,Assoc-voc,35.3378804796003,11.0
33.71517203640062,<=50K,White,Male,Never-married,Not-in-family,Some-college,50.559787593470354,10.0
29.784512720132483,<=50K,Black,Male,Never-married,Not-in-family,Some-college,39.624258107494725,10.0
25.91869607600494,>50K,White,Male,Married-civ-spouse,Husband,Some-college,61.170577313772064,10.0
51.35486254121402,<=50K,White,Female,Never-married,Not-in-family,7th-8th,81.96237631410503,4.0
45.611093552608075,<=50K,Black,Male,Never-married,Not-in-family,Some-college,37.343470984703316,10.0
52.760794362897144,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,43.469407207857124,9.0
24.8229111529951,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,42.97141812386752,13.0
36.97759749450129,<=50K,White,Male,Never-married,Unmarried,Bachelors,37.306185448449895,13.0
20.103390047295136,<=50K,White,Female,Never-married,Own-child,Assoc-acdm,22.852211221622987,12.0
49.148207331482624,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,86.42344448061522,9.0
28.117547951763,<=50K,Black,Male,Married-civ-spouse,Husband,11th,70.52333420060071,7.0
45.447319430497124,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,46.01162830830492,9.0
37.01658408731063,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,27.899234163844056,13.0
37.83780388431792,>50K,White,Male,Married-civ-spouse,Husband,Masters,83.90909059131856,14.0
41.00984459026424,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,36.92881597488936,9.0
24.872764846036162,<=50K,White,Male,Married-civ-spouse,Husband,Some-college,46.71836597587806,10.0
57.28197550730418,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,72.87846905975205,9.0
22.25053079184958,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,57.818562300543725,9.0
46.16670470449105,<=50K,Black,Male,Never-married,Own-child,HS-grad,27.071181528653515,9.0
52.01244430065975,<=50K,White,Male,Never-married,Own-child,HS-grad,35.39406073747264,9.0
32.413756843042464,<=50K,Amer-Indian-Eskimo,Male,Divorced,Not-in-family,HS-grad,17.559523827550215,9.0
51.848675327112616,<=50K,White,Female,Married-civ-spouse,Husband,Assoc-acdm,52.755135023149144,12.0
29.768876385882933,<=50K,White,Male,Divorced,Unmarried,9th,54.31188559776289,5.0
29.89792633852616,<=50K,White,Male,Never-married,Own-child,Some-college,80.71922064018742,10.0
40.751042114548646,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,42.179336030092685,9.0
43.882109860273246,<=50K,Black,Male,Widowed,Unmarried,HS-grad,82.26908050024244,9.0
38.240265808111005,<=50K,White,Female,Never-married,Not-in-family,11th,29.28156977074095,7.0
35.67748815189319,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,60.15920986720375,9.0
43.48214249277749,<=50K,White,Female,Never-married,Own-child,7th-8th,17.19974431488187,4.0
27.077536199902006,<=50K,White,Male,Married-civ-spouse,Husband,Some-college,36.297547871274226,10.0
41.252824631756006,<=50K,White,Female,Married-civ-spouse,Husband,Bachelors,46.8096358167485,13.0
31.85372084140379,>50K,White,Male,Married-civ-spouse,Wife,Some-college,86.61819272435316,10.0
21.67979228260696,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,85.36831707775697,13.0
46.20829823968927,<=50K,White,Male,Married-civ-spouse,Wife,HS-grad,24.51089589858024,9.0
36.32418321545074,<=50K,Black,Male,Never-married,Own-child,Some-college,88.98841811237081,10.0
81.66425913300166,<=50K,White,Male,Divorced,Unmarried,7th-8th,42.82616874251819,4.0
39.882890986517566,<=50K,Black,Male,Married-spouse-absent,Not-in-family,Some-college,48.704407550231885,10.0
42.52618999582569,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,88.49715444691181,10.0
30.479425668481966,>50K,White,Male,Married-civ-spouse,Husband,Assoc-voc,25.703966306277042,11.0
33.163280865927085,<=50K,Black,Male,Never-married,Not-in-family,HS-grad,23.873201476813126,9.0
44.523252708780674,<=50K,White,Male,Never-married,Not-in-family,HS-grad,75.83288152810445,9.0
24.0174115531361,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,89.08187475899605,13.0
52.071553994766354,<=50K,White,Male,Divorced,Not-in-family,HS-grad,17.458804583283705,9.0
17.652917153083372,<=50K,White,Male,Never-married,Own-child,HS-grad,28.229197997283094,9.0
50.603122196095896,>50K,White,Male,Married-civ-spouse,Husband,Masters,73.21198847813704,14.0
53.96128243817459,<=50K,Other,Male,Never-married,Unmarried,7th-8th,29.880339565961435,4.0
7.929872977882152,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,39.24253648229981,13.0
18.094557929994654,<=50K,White,Male,Married-civ-spouse,Husband,Bachelors,67.7494954722469,13.0
26.297812181599383,<=50K,White,Male,Never-married,Not-in-family,HS-grad,72.49140718409677,9.0
55.979570535969515,>50K,White,Male,Married-spouse-absent,Not-in-family,Assoc-acdm,56.558419199834844,12.0
48.11936571902692,<=50K,White,Male,Married-civ-spouse,Wife,Prof-school,79.78795588354585,15.0
19.85350262896064,<=50K,White,Female,Separated,Unmarried,9th,86.48909413693019,5.0
29.685705875792674,<=50K,Black,Male,Never-married,Own-child,Bachelors,58.522192618205466,13.0
44.93311296718626,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,31.33658749829226,13.0
49.048843117257036,<=50K,White,Female,Never-married,Own-child,11th,53.54195002087486,7.0
29.068784884560706,<=50K,Black,Male,Married-civ-spouse,Wife,Assoc-acdm,57.36789372961541,12.0
30.159035888904832,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,65.48815441285838,9.0
51.17226741742012,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,39.62297727043591,9.0
26.489391109544194,<=50K,White,Male,Never-married,Not-in-family,12th,21.385617474714024,8.0
26.796371488770983,<=50K,White,Male,Divorced,Not-in-family,HS-grad,19.057816654470827,9.0
50.648954331212884,<=50K,White,Male,Never-married,Own-child,Some-college,24.1514830928613,10.0
41.02871390884545,<=50K,Black,Male,Never-married,Not-in-family,Assoc-voc,73.1592886370156,11.0
56.394400627422456,<=50K,White,Female,Never-married,Not-in-family,Some-college,39.29692414676029,10.0
36.417878665524505,<=50K,White,Female,Never-married,Other-relative,HS-grad,88.66366717977516,9.0
50.02842870014577,<=50K,White,Male,Never-married,Not-in-family,Some-college,52.41532914632492,10.0
43.23371761371541,<=50K,White,Female,Never-married,Not-in-family,Some-college,32.031929534663234,10.0
37.03765492366975,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,24.847528149248014,9.0
49.620863189176696,<=50K,Asian-Pac-Islander,Male,Never-married,Own-child,HS-grad,55.33026304122451,9.0
23.838835540404368,<=50K,White,Male,Married-civ-spouse,Husband,Some-college,34.17869239858183,10.0
30.876007768451544,<=50K,White,Female,Separated,Other-relative,10th,22.579331428412267,6.0
44.18737524028491,<=50K,White,Male,Divorced,Not-in-family,HS-grad,80.65819581779621,9.0
47.55634733754321,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,86.85089763115035,9.0
38.167903023366655,<=50K,White,Male,Never-married,Own-child,Some-college,49.95760809096682,10.0
46.615474757265766,<=50K,White,Female,Never-married,Own-child,Masters,49.475644946852185,14.0
56.694906337376345,<=50K,White,Male,Never-married,Own-child,HS-grad,65.34905880380475,9.0
31.63124272489058,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,18.229007548835323,9.0
40.00341005182665,<=50K,White,Female,Never-married,Own-child,Some-college,70.18124066471877,10.0
36.235191252358874,>50K,White,Male,Married-civ-spouse,Husband,Doctorate,20.50793362441708,16.0
36.54553879770579,<=50K,White,Male,Married-civ-spouse,Husband,Doctorate,39.1176746781775,16.0
44.848062737765815,<=50K,White,Male,Never-married,Other-relative,HS-grad,76.0944592059421,9.0
43.28189104444794,<=50K,Black,Male,Widowed,Unmarried,HS-grad,52.7965559421563,9.0
42.60101111074809,<=50K,Amer-Indian-Eskimo,Female,Married-civ-spouse,Husband,Some-college,56.152416096653624,10.0
43.93656393499361,<=50K,Amer-Indian-Eskimo,Male,Married-civ-spouse,Husband,Some-college,36.704160857862306,10.0
48.0894087023091,<=50K,Amer-Indian-Eskimo,Male,Divorced,Not-in-family,Bachelors,22.484428950101222,13.0
51.640017021939116,<=50K,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,Assoc-voc,31.34520398144118,11.0
49.8104221068764,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,65.71219963119381,9.0
34.13745280891246,<=50K,White,Male,Married-civ-spouse,Husband,11th,66.1576250316376,7.0
39.92000465769801,<=50K,White,Male,Never-married,Own-child,HS-grad,67.68691461032887,9.0
38.41007514718167,<=50K,Black,Female,Divorced,Not-in-family,Some-college,35.0978289254401,10.0
32.90276279406567,>50K,White,Male,Never-married,Own-child,HS-grad,85.13684439758154,9.0
28.341509064011557,<=50K,White,Female,Never-married,Own-child,10th,22.25106518579348,6.0
24.14092844928132,<=50K,White,Female,Never-married,Own-child,HS-grad,28.492113208925502,9.0
32.765860117149174,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,32.7032209137692,9.0
34.90871656371127,<=50K,White,Female,Married-civ-spouse,Husband,11th,50.53443919237524,7.0
49.437845685239694,>50K,White,Female,Married-civ-spouse,Husband,Bachelors,74.99472606739278,13.0
27.615709993590578,<=50K,White,Female,Divorced,Own-child,10th,38.08370644399107,6.0
46.18820437276932,<=50K,White,Male,Divorced,Own-child,HS-grad,77.95364239901127,9.0
38.925391285940876,<=50K,White,Male,Never-married,Not-in-family,HS-grad,50.822372283861,9.0
35.23710319187144,>50K,Other,Female,Never-married,Own-child,Assoc-acdm,19.94423727323104,12.0
13.162039337042913,<=50K,White,Male,Never-married,Own-child,Some-college,43.53916812087777,10.0
48.110757575386295,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,82.58647617840528,9.0
47.452989163870356,<=50K,White,Female,Divorced,Not-in-family,7th-8th,18.155075962084158,4.0
28.27932167368603,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,25.89683895785953,13.0
50.180699994420976,<=50K,White,Male,Married-civ-spouse,Husband,Assoc-acdm,73.73827155673112,12.0
33.5864359990929,<=50K,White,Female,Married-civ-spouse,Husband,Bachelors,66.84403006720575,13.0
24.671503644970176,<=50K,Black,Female,Never-married,Not-in-family,HS-grad,77.68840330494245,9.0
64.09484062839482,>50K,White,Male,Married-civ-spouse,Husband,Prof-school,55.69494190953755,15.0
47.6821909567901,<=50K,White,Male,Never-married,Own-child,Some-college,68.6468325036277,10.0
32.18742063258454,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,63.51597942980476,13.0
37.59791835182445,>50K,White,Male,Widowed,Not-in-family,Bachelors,20.786964554337633,13.0
29.17671535082747,<=50K,Black,Female,Married-civ-spouse,Husband,HS-grad,21.739641286800925,9.0
34.69757743488189,<=50K,White,Male,Divorced,Not-in-family,7th-8th,67.4654634610917,4.0
24.22207063171004,<=50K,White,Male,Divorced,Unmarried,12th,56.52085512232838,8.0
57.64231965294971,<=50K,White,Female,Married-civ-spouse,Husband,5th-6th,45.31175929776756,3.0
49.50927603838505,<=50K,White,Male,Never-married,Not-in-family,HS-grad,32.97937696836242,9.0
52.87711665057321,<=50K,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,7th-8th,31.30145092815949,4.0
49.78061361291637,<=50K,White,Female,Never-married,Own-child,Some-college,48.94382081867555,10.0
38.87065008453608,<=50K,White,Female,Widowed,Unmarried,11th,76.48678320322804,7.0
35.16661344322305,<=50K,White,Male,Never-married,Own-child,11th,37.454417638345085,7.0
22.71575017431743,<=50K,White,Female,Divorced,Other-relative,HS-grad,22.59450818802663,9.0
37.55849511712695,<=50K,White,Male,Married-spouse-absent,Other-relative,Assoc-voc,79.88933399201291,11.0
45.96148087200737,<=50K,White,Male,Married-civ-spouse,Husband,Some-college,58.61441829491149,10.0
32.06839615086472,>50K,White,Male,Married-civ-spouse,Husband,Prof-school,25.677375142613357,15.0
64.82558962617836,<=50K,White,Male,Never-married,Not-in-family,Assoc-voc,73.06742874865782,11.0
46.69950488590343,<=50K,White,Male,Married-civ-spouse,Husband,Some-college,36.490268424147956,10.0
41.9250841115226,<=50K,White,Male,Divorced,Unmarried,Assoc-voc,76.87718473706752,11.0
50.7345138028316,<=50K,Black,Male,Divorced,Unmarried,Some-college,84.51095046730472,10.0
44.46121880156624,<=50K,White,Male,Divorced,Other-relative,Assoc-acdm,33.980834859528784,12.0
27.174038562673594,<=50K,Asian-Pac-Islander,Female,Married-civ-spouse,Husband,HS-grad,38.05896780745999,9.0
43.4069343609734,<=50K,White,Male,Never-married,Own-child,Some-college,89.02222566907503,10.0
35.02485764259835,<=50K,White,Female,Never-married,Own-child,HS-grad,57.31434310554364,9.0
28.662873351268722,>50K,Amer-Indian-Eskimo,Male,Married-civ-spouse,Husband,Bachelors,63.48773063139917,13.0
57.04181984071268,<=50K,White,Male,Married-civ-spouse,Wife,Some-college,86.08397283856151,10.0
43.79903105088372,>50K,White,Male,Married-civ-spouse,Husband,Some-college,49.104005712636145,10.0
45.93699143664992,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,34.46589061554917,10.0
41.585701340378805,<=50K,Black,Female,Never-married,Own-child,HS-grad,75.79377833051163,9.0
38.79381056005849,<=50K,White,Female,Never-married,Other-relative,Some-college,47.84848252408051,10.0
45.913350486825244,<=50K,Black,Female,Married-civ-spouse,Husband,HS-grad,23.512634847896887,9.0
42.81074912898954,<=50K,White,Female,Married-civ-spouse,Wife,HS-grad,48.71769263884911,9.0
46.38673596342651,<=50K,White,Female,Never-married,Not-in-family,Some-college,45.4804651751717,10.0
42.07455671806575,<=50K,White,Female,Never-married,Own-child,Preschool,22.47664041876329,1.0
49.21328399052105,>50K,White,Female,Married-civ-spouse,Husband,Assoc-acdm,29.568025577860794,12.0
63.4734740332227,>50K,White,Male,Married-civ-spouse,Husband,Masters,83.93419933850964,14.0
43.92710382373013,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,58.83430735698309,9.0
38.13542900385295,<=50K,Black,Female,Married-civ-spouse,Husband,11th,87.43601670317011,7.0
43.16718146125007,<=50K,White,Male,Never-married,Own-child,Some-college,40.91156378931902,10.0
45.88129237522219,<=50K,Black,Female,Married-civ-spouse,Husband,HS-grad,68.65456859890375,9.0
45.891486254682405,>50K,White,Male,Never-married,Not-in-family,HS-grad,41.25726486099413,9.0
22.59979690065123,>50K,White,Male,Never-married,Not-in-family,Doctorate,71.39767358329424,16.0
34.4398162891529,<=50K,White,Male,Married-civ-spouse,Own-child,HS-grad,51.868731414635725,9.0
13.713116844545755,<=50K,White,Female,Never-married,Unmarried,HS-grad,66.6616232475275,9.0
57.10836392901493,<=50K,Asian-Pac-Islander,Male,Divorced,Not-in-family,5th-6th,32.85285419007174,3.0
41.47210669388208,<=50K,White,Male,Married-civ-spouse,Wife,Assoc-acdm,84.88585595666812,12.0
34.020219886513125,<=50K,White,Male,Married-civ-spouse,Husband,Assoc-acdm,57.59184034076144,12.0
48.073392612856985,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,61.6036736123961,13.0
35.407608073290575,<=50K,White,Female,Never-married,Unmarried,HS-grad,18.283123773855948,9.0
53.19432473058088,<=50K,White,Male,Divorced,Not-in-family,Masters,59.909864315716156,14.0
26.55455318121733,>50K,White,Male,Married-civ-spouse,Husband,Masters,42.94765968855425,14.0
27.89462726178331,<=50K,Black,Male,Married-civ-spouse,Husband,Masters,60.035777510729005,14.0
40.14894054523458,<=50K,White,Male,Widowed,Unmarried,11th,58.097684846109075,7.0
24.241579283169173,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,80.19009120644142,10.0
72.0253563969116,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,18.561898713862256,9.0
55.57240347217944,>50K,White,Female,Married-civ-spouse,Husband,Bachelors,63.8007399522671,13.0
30.68030466924952,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,30.93376540684112,9.0
44.860824543465995,>50K,White,Male,Married-civ-spouse,Husband,Assoc-voc,34.77561425783066,11.0
30.37129405063909,<=50K,White,Male,Separated,Not-in-family,Bachelors,71.85270512454376,13.0
41.430869271569186,<=50K,White,Male,Widowed,Not-in-family,Some-college,82.03239610154813,10.0
41.831163493851,<=50K,White,Female,Never-married,Not-in-family,Some-college,52.39737468878086,10.0
48.39922018338231,<=50K,White,Male,Married-civ-spouse,Husband,HS-grad,85.10084781241646,9.0
61.04715136538629,>50K,Amer-Indian-Eskimo,Male,Married-civ-spouse,Husband,Bachelors,32.35922575391049,13.0
33.1185002675681,>50K,White,Male,Married-civ-spouse,Husband,Some-college,53.05101463816646,10.0
28.347823325471023,>50K,Asian-Pac-Islander,Male,Never-married,Own-child,Prof-school,26.070529180993642,15.0
56.471151934531164,<=50K,White,Male,Never-married,Own-child,10th,25.845418874620208,6.0
51.97069486127882,<=50K,White,Female,Divorced,Unmarried,7th-8th,44.6748607488683,4.0
24.90282813565942,<=50K,Black,Male,Married-civ-spouse,Husband,Assoc-acdm,48.654010209859685,12.0
33.43006299812672,<=50K,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,Some-college,40.10026191575828,10.0
32.71825182854605,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,43.47392842842305,9.0
39.47949633538715,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,38.239724195172386,10.0
72.01666419877341,<=50K,Asian-Pac-Islander,Female,Married-spouse-absent,Not-in-family,Some-college,25.824112864901505,10.0
41.242355307408396,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,48.409649937554846,10.0
33.21424252902264,>50K,White,Male,Married-civ-spouse,Wife,Bachelors,29.37600703934298,13.0
22.32200874409393,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,36.356260729113856,13.0
30.091325914008898,>50K,White,Male,Married-civ-spouse,Wife,Masters,56.07233243486175,14.0
63.07211099934482,<=50K,White,Male,Married-civ-spouse,Husband,Some-college,82.07236155799559,10.0
51.07834627293281,<=50K,White,Male,Never-married,Not-in-family,Assoc-acdm,20.664159218434946,12.0
43.15141934587111,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,39.18785409988713,9.0
37.905171006651244,<=50K,White,Female,Never-married,Not-in-family,HS-grad,82.02126971733631,9.0
53.06334883128075,>50K,White,Male,Married-civ-spouse,Husband,HS-grad,52.70252513969671,9.0
61.61455409399248,<=50K,Black,Female,Never-married,Own-child,Bachelors,59.811001410632244,13.0
48.670145038826135,>50K,White,Female,Married-civ-spouse,Husband,Some-college,57.28640232962347,10.0
34.179834212466815,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,71.5695600385817,13.0
42.15604634475453,<=50K,White,Male,Married-civ-spouse,Husband,Bachelors,41.94362710651298,13.0
28.930823354304675,<=50K,White,Female,Divorced,Not-in-family,HS-grad,23.20881672620233,9.0
43.72608920078053,>50K,White,Male,Married-civ-spouse,Wife,Assoc-acdm,55.952041670205865,12.0
42.48251942769824,<=50K,White,Female,Married-civ-spouse,Wife,HS-grad,72.96456101852074,9.0
48.49514991397585,<=50K,Other,Female,Married-civ-spouse,Husband,12th,32.501373691595845,8.0
53.32357014781623,<=50K,White,Male,Married-civ-spouse,Husband,Assoc-acdm,59.058730960793156,12.0
38.659110098798266,<=50K,White,Male,Never-married,Not-in-family,Bachelors,29.167300465210516,13.0
44.0235036440907,<=50K,White,Female,Never-married,Not-in-family,Masters,68.49531847282958,14.0
40.810499292256864,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,65.7331956994363,9.0
19.083287814067784,>50K,Asian-Pac-Islander,Male,Married-civ-spouse,Husband,Masters,24.63583148848365,14.0
52.677754864578446,<=50K,Black,Male,Divorced,Not-in-family,HS-grad,66.07185278926939,9.0
22.438726541582824,<=50K,White,Female,Married-civ-spouse,Husband,Some-college,62.23332676352643,10.0
43.06843045280011,<=50K,White,Male,Divorced,Own-child,7th-8th,44.63117833755828,4.0
42.47756000136709,<=50K,White,Male,Never-married,Not-in-family,Some-college,73.50173536267897,10.0
36.6079792160229,<=50K,White,Male,Never-married,Own-child,Some-college,19.078408079796045,10.0
37.08139234111278,>50K,White,Male,Married-civ-spouse,Husband,Bachelors,60.247199774764894,13.0
17.088904433697166,<=50K,White,Male,Never-married,Own-child,HS-grad,44.35548860363707,9.0
18.158950047710395,<=50K,White,Female,Separated,Unmarried,11th,51.059022881363795,7.0
36.44236654941967,<=50K,White,Female,Married-civ-spouse,Husband,7th-8th,84.9117003965906,4.0
30.896538106573747,<=50K,White,Male,Married-civ-spouse,Wife,Assoc-acdm,41.27465218542996,12.0
41.32954690700935,>50K,White,Male,Widowed,Unmarried,Bachelors,69.22971615767092,13.0
19.831091886580996,>50K,White,Female,Married-civ-spouse,Husband,HS-grad,34.940757495565336,9.0
46.93023235826188,<=50K,White,Male,Divorced,Not-in-family,Some-college,42.51232728306226,10.0
28.094434760446738,<=50K,Amer-Indian-Eskimo,Female,Divorced,Not-in-family,Bachelors,53.420462154113245,13.0
34.63951234827532,<=50K,Black,Male,Married-civ-spouse,Husband,11th,68.77645857682847,7.0
27.095917856359925,<=50K,White,Male,Separated,Own-child,11th,64.20548366796686,7.0
29.887608585575528,<=50K,White,Male,Married-civ-spouse,Husband,Some-college,83.88905458095546,10.0
32.656188853788876,<=50K,White,Female,Never-married,Other-relative,11th,29.220168821578962,7.0
49.827868116725206,<=50K,White,Female,Married-civ-spouse,Husband,7th-8th,51.10422019166973,4.0
29.19967609382924,<=50K,White,Male,Never-married,Other-relative,Some-college,23.09621944030866,10.0
51.88925381961704,<=50K,White,Female,Married-civ-spouse,Husband,HS-grad,61.247185839380975,9.0
14.552153269348967,>50K,White,Male,Married-civ-spouse,Husband,Doctorate,44.40441560115602,16.0
49.230923160031764,<=50K,Black,Female,Divorced,Unmarried,12th,40.96029110904877,8.0
23.34217551124762,<=50K,White,Male,Married-civ-spouse,Husband,Some-college,60.53403898976368,10.0
56.45994884306812,<=50K,White,Male,Separated,Unmarried,HS-grad,69.87498267194398,9.0
41.44633851644605,<=50K,White,Male,Never-married,Not-in-family,Some-college,27.740383431639337,10.0
41.87435685426099,<=50K,Black,Female,Never-married,Own-child,HS-grad,17.278085288787903,9.0
55.84480529784628,<=50K,White,Female,Married-civ-spouse,Husband,9th,20.30313619871576,5.0
37.166583930696476,<=50K,White,Female,Divorced,Unmarried,7th-8th,87.95344241625054,4.0
39.69763508162907,<=50K,White,Female,Divorced,Own-child,Some-college,89.88232036880113,10.0
17.960133356123503,<=50K,White,Male,Divorced,Unmarried,HS-grad,66.04032691901111,9.0
57.11113569578843,<=50K,White,Female,Never-married,Other-relative,HS-grad,36.8801199754988,9.0
33.75527514233793,<=50K,White,Male,Widowed,Not-in-family,Bachelors,18.320259925658252,13.0
38.33072357171223,<=50K,White,Female,Married-civ-spouse,Husband,Assoc-voc,61.40977091961686,11.0
55.01591569748415,>50K,White,Female,Married-civ-spouse,Husband,HS-grad,84.0530929796382,9.0
